logical_path	original_path	original_filename	size_bytes	sha256	artifact_type	purpose	reason_omitted	recovery_method
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_01_02_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	3596	7935d3049cbae598d6dda719661a1c002d0a3921395502feb8bcd2e92fdefa47	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9574	f3609e3a0ed54bf4ce48fb432e39290c9c5757a41f70b936cb81456db2d7f39d	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9574	f3609e3a0ed54bf4ce48fb432e39290c9c5757a41f70b936cb81456db2d7f39d	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9574	f3609e3a0ed54bf4ce48fb432e39290c9c5757a41f70b936cb81456db2d7f39d	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_00_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9574	f3609e3a0ed54bf4ce48fb432e39290c9c5757a41f70b936cb81456db2d7f39d	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9569	9dc45e027c50eb61e20acfdbbe8689b90f80a5a1ff641d863b141bb614a9d3e6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9569	9dc45e027c50eb61e20acfdbbe8689b90f80a5a1ff641d863b141bb614a9d3e6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9569	9dc45e027c50eb61e20acfdbbe8689b90f80a5a1ff641d863b141bb614a9d3e6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_01_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9569	9dc45e027c50eb61e20acfdbbe8689b90f80a5a1ff641d863b141bb614a9d3e6	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	9574	365e238194d28d3a7ef0310e3ac8794dee5b9fa5e9762cfadd72df8bc9dbf77a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	9574	365e238194d28d3a7ef0310e3ac8794dee5b9fa5e9762cfadd72df8bc9dbf77a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	9574	365e238194d28d3a7ef0310e3ac8794dee5b9fa5e9762cfadd72df8bc9dbf77a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_02_02_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	9574	365e238194d28d3a7ef0310e3ac8794dee5b9fa5e9762cfadd72df8bc9dbf77a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	10300	7670813a90d942590f9d83a8a70e961c861fa1b4ca93e99ed205fecff84d4df1	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	10300	7670813a90d942590f9d83a8a70e961c861fa1b4ca93e99ed205fecff84d4df1	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	10300	7670813a90d942590f9d83a8a70e961c861fa1b4ca93e99ed205fecff84d4df1	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_00_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	10300	7670813a90d942590f9d83a8a70e961c861fa1b4ca93e99ed205fecff84d4df1	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	10308	2274af878d5436e200254fc08113f924d68e960dd81ff79e5973bd6b0e56fc3a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	10308	2274af878d5436e200254fc08113f924d68e960dd81ff79e5973bd6b0e56fc3a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	10308	2274af878d5436e200254fc08113f924d68e960dd81ff79e5973bd6b0e56fc3a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_01_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	10308	2274af878d5436e200254fc08113f924d68e960dd81ff79e5973bd6b0e56fc3a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	10320	c0e930368384350f2e292316d267888e3cfb0295c3a4b1d4d5e4121da4a6217a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_01/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_01/low_level_controls.jsonl	low_level_controls.jsonl	10320	c0e930368384350f2e292316d267888e3cfb0295c3a4b1d4d5e4121da4a6217a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_02/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_02/low_level_controls.jsonl	low_level_controls.jsonl	10320	c0e930368384350f2e292316d267888e3cfb0295c3a4b1d4d5e4121da4a6217a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_03/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_03_02_220799/rollout_03/low_level_controls.jsonl	low_level_controls.jsonl	10320	c0e930368384350f2e292316d267888e3cfb0295c3a4b1d4d5e4121da4a6217a	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_04_00_220799/rollout_00/low_level_controls.jsonl	/home/__compress_data/xushijie/graph_github_upload/artifacts/pathgraph_sarm/upgrade_v2/visual_refine_l2_v1/fresh_confirmation_v1/data/L2C_04_00_220799/rollout_00/low_level_controls.jsonl	low_level_controls.jsonl	13099	9745d28a62d15547da3eb20532255ee8827b1c8c42f09c209356c001eeb9bbcf	low_level_control_sequence	fresh_confirmation action-level replay controls	raw control sequence kept outside Git and ZIP bodies	restore the unchanged local file; do not regenerate this one-shot family set inside the completed protocol
